text,label
"Technical Problems Scrub Delta Four Launch CAPE CANAVERAL, Fla.",tech
Powerball Jackpot Reaches \$127 Million UNITED STATES,sport
"Philadelphia is at forefront of wireless for all For about \$10 million, city officials believe they",tech
Browns' Garmon Injures Knee (AP) AP,sport
Attorney General and Commerce Secretary Resign From Cabinet John Ashcroft and Don Evans are the first,politics
"Philadelphia, Verizon Strike Deal on WiFi (washingtonpost.com) washingtonpost.com",tech
Greenspan: Banks Can Stop Illegal Tying  WASHINGTON (Reuters),business
World Bank predicts growth for countries The world #39;s developing countries this year will turn in,business
Strike halts Assam tea production A one-day strike by tea workers in India's north-eastern state of,business
Sprewell suspended for one game for vulgarity directed at female &lt;b&gt;...&lt;/b&gt; Latrell Sprewell was suspended for,sport
Toro Earnings Rise; Dividend Doubled  CHICAGO (Reuters),business
"Pakistan hunts for key Al Qaeda figure ISLAMABAD, Pakistan -- Pakistani security forces are hunting a",politics
Scientists Find Prehistoric Dwarf Skeleton (AP) AP,tech
Gurkha Soldiers Win Right to British Citizenship  LONDON (Reuters),politics
"For Peirsol, a DQ, a wait amp; a reward ATHENS -- The celebration had begun for",sport
"Blue Chips Inch Up, Oil Rise Caps Gains US blue-chip stocks rose slightly on Friday as",business
Dodgers blue after disappointing series Disappointment for the Dodgers again.,sport
"Reese, Meshiai Lead Champions Tour Quals ST. AUGUSTINE, Fla.",sport
Drilling update hits Cairn shares Shares in UK oil company Cairn sink 20 after a disappointing,business
"Microsoft SP2s blind date software THE SOFTWARE giant which brings nations together, Microsoft, has issued a",tech
Sharapova Sinks Serena in Thrilling Final  LOS ANGELES (Reuters),sport
"Canada Confirms Second Mad Cow Case  WINNIPEG, Manitoba (Reuters)",business
"12 Nepalese Reportedly Executed in Iraq DUBAI, United Arab Emirates",politics
Beauty creams then and now,tech
Canada still can #39;t be beat Canada beat Russia 3-1 Saturday night in Toronto.,sport
"Blair Hopeful of Iran, N. Korean Compliance  LONDON (Reuters)",politics
India #39;s greatest Think patience and perseverance.,sport
"We #39;re all witnesses to something special At this point, we #39;re not just watching football",sport
Government launches sale of 9.6 per cent stake in France Telecom France launched the sale of,business
Placer Dome forecasts higher 2005 gold production VANCOUVER,business
"BBC site founder picks up OBE Mike Smartt, founder of the BBC News website, picked up",tech
"Sprint, Nextel consider lucrative deal Sprint (FON) and Nextel (NXTL) are in discussions to merge, with",business
"Drivers say points penalty too harsh KANSAS CITY, Kan.",sport
OPEC President Urges US To Tap Oil Reserves Organization of Petroleum Exporting Countries President Purnomo Yusgiantoro,business
"Early Heart Attacks Likelier in Smokers If you're under 40 and smoke, your risk of having",tech
One more NBA setback -- the last?,sport
"Opp rejects two-offices bill ISLAMABAD: The Senate opposition rejected the two-offices bill on Monday, arguing that",politics
"EMC  quot;buy quot; NEW YORK, September 8 (New Ratings)",tech
Prison Abuse Report Cites Top Commanders WASHINGTON,politics
EU to lift tariffs on US exports The European Union said Monday it will lift sanctions,business
United States Retains Both 4x400 Titles  ATHENS (Reuters),sport
"Google gets a bounce, ends its first day up 18 percent Shares of Google leaped \$15.34,",business
Japanese official arrives in Kuwait to repatriate Koda #39;s body KUWAIT CITY : Japan #39;s Senior,politics
Yukos Woes Drive Oil Over \$46 a Barrel  LONDON (Reuters),business
"Cott Drinks' Profit Falls, Cuts Outlook  TORONTO (Reuters)",business
Major Quake Rattles Southern New Zealand (AP) AP,politics
US to Provide Limited Oil to Refineries The Bush administration announced Thursday it would provide US,business
Control of US Senate hinges on handful of hard-fought contests (AFP) AFP,politics
Vulcan falls on asset sale charge news NEW YORK (CBS.MW),business
Looking to change it up The handwritten message on a chalkboard in the Red Sox clubhouse,sport
Motive for attack unclear A small parcel bomb exploded outside the Indonesian embassy in Paris before,politics
Car Attack on President Inflames Serb Suspicions  BELGRADE (Reuters),politics
Mylan Says It's Committed to King Deal  NEW YORK (Reuters),business
Chirac congratulates Finance Minister on winning UMP presidency French President Jacques Chirac has congratulated Nicolas Sarkozy,politics
"Lennar #39;s 3rd-Qtr Profit Rises 12, Boosts Estimates (Update1) Lennar Corp., the No.",business
"Millions to travel for turkey South of Canyonville, you could be delayed up to an hour",business
NAT0-led peacekeepers seeking terrorist posing as cameraman (AFP) AFP,politics
"Stocks Fall on \$53 Oil, Drug Sector Woes  NEW YORK (Reuters)",business
Intel dual-core chips are cool Doubled-up processors were the big news at this year?s Intel Developer,tech
"Failed Road Test After winning 13 in a row and 21 of 22 in the series,",sport
Stocks creep higher in New York NEW YORKUS blue-chip stocks ended barely higher yesterday as a,business
"Games join storied history In the posh hotel they occupy, far from the bleak, sun-baked desert",sport
"21 cut down in Iraq gunfire BAGHDAD, Iraq (AFP)",politics
WENGER,sport
NFL Game Summary,sport
Summary: Elections Find Kosovo Divided (AP) AP,politics
Oracle names candidates for PeopleSoft board Oracle has opened a new front in its 17-month battle,business
Italian government's public offer of ENEL shares to run October 18-22 (AFP) AFP,business
Oohs and ahs over Martian rocks and clouds NASA #39;s Mars rovers have returned new evidence,tech
"UConn basketball player hospitalized (Hartford-WTNH, Oct.",sport
French Officials to Visit Baghdad To Seek Release of Journalists French Foreign Minister Michel Barnier says,politics
Pedestrian Ban Reversed A Prince George's County appeals board has voted to overturn a ban on,sport
Triumphant Olympics end with pride and relief A nervous world learned the Greek word for thank,sport
"Ads, Not Just Athletes, Were in Olympics Spotlight During the 1,210 hours of Olympics coverage across",business
Coca-Cola profit hit by flat revenue CHICAGO (CBS.MW) -- Coca-Cola on Thursday posted a 24 percent,business
Internet Explorer market share drops below 90 percent in Europe Mozilla #39;s Firefox browser continues to,tech
eDonkey Kicks Kazaa Out of No.,tech
"IBM Adds High-End, Midrange Disk Arrays OCTOBER 18, 2004 (COMPUTERWORLD)",tech
Rooney unhappy with Everton Everton striker Wayne Rooney says he is quot;disappointed quot; with the way,sport
Screenscraper here to fight spam AN ISP CALLED Lycos has come up with a way of fighting spam that attacks the spammers servers. All you have to do is load a screensaver,tech
Alleged Apple Flash iPod #39;partner #39; signs with Rio Hopes that Apple may be preparing a,tech
"Update 2: Qualcomm Raises 4Q, Year Outlook Qualcomm Inc.",business
8cm Blu-Ray Discs Planned Sony and other technology companies working to launch the next generation of,tech
New home sales rise The US Commerce Department said Wednesday sales of new homes rose 3.5,business
"Rescue Choppers Cheered in Aceh, Children Suffer  BANDA ACEH, Indonesia (Reuters)",politics
"BC plugging the gaps Boston College, which is organizing a youth movement on its offensive line,",sport
Sony warning on Christmas sales Sony warns that it does not expect profits at its home,tech
"Sun #39;s McNealy talks about open source, Microsoft Get INQ7 breaking news on your Smart mobile",tech
"Adult Entertainment Site Sues Google Perfect 10 is suing Google for unspecified damages, alleging copyright infringement.",tech
Indonesia says cleric incited two bombings The Indonesian government yesterday opened the retrial of an Indonesian,politics
Any Fannie Mae Restatement Up to SEC--COO  WASHINGTON (Reuters),business
PeopleSoft Tries Out CRM In A BlackBerry Enterprise Sales for BlackBerry is designed to deliver full,tech
"Mozilla To Add Support For XForms, World Yawns It's ironic that Microsoft could help further cement",tech
IRAN CLAIMS SUCCESSFUL TEST OF STRATEGIC MISSILE NICOSIA MENL -- Iran has claimed the successful test,politics
"Strahan out for year with torn pectoral muscle EAST RUTHERFORD, NJ -- All-Pro defensive end Michael",sport
UBS to Buy Schwab Units,business
chipmaker Infineon admits price fixing German computer chipmaker Infineon Technologies AG has agreed to plead guilty,business
"Washington Contractors' Sales Increase The companies provide federal agencies with network integration and payroll accounting technologies,",business
NBA Brawl Quote Box (AP) AP,sport
PIMCO Adviser in \$20 Mln SEC Settlement The PIMCO mutual fund group #39;s adviser and two,business
Ease of Purchase Makes iTunes Popular ITunes has been a success for a number of reasons.,tech
"Sun, Novell and Red Hat Back AMD Dual-Core Chips Holger Dyroff, vice president of product management",tech
"Sony Announces PS3 GPU December 07, 2004",tech
APEC Ministerial Meetings Set to Begin in Chile Ministers from 21 Asia-Pacific economies will begin meetings,politics
"Virginia 78, No.",sport
"Saudis Say Politics, Not Religion, Behind U.S. Move  JEDDAH, Saudi Arabia (Reuters)",politics
Running Game Stalled Clinton Portis asserts that his problems Sunday were partially attributable to the Browns,sport
"TIP SHEET: Travel -- Vacationers shop as part of their fun In fact, more than half",business
Richemont Keeps European Shares Higher  PARIS (Reuters),business
U.S.-Iraqi Security Forces Launch Attacks (AP) AP,politics
Britain Suspends License for Flu Vaccine Supplier British health authorities on Tuesday suspended the manufacturing license,business
Strike: First Phase to Last 4 Days The first phase of the nationwide sit-at-home protest against,politics
"SC declines consent for Taj Mahotsav A grand festival marking 350th year of Taj Mahal, beginning",politics
Knicks get defensive Someone asked Knicks point guard Stephon Marbury after his team #39;s 87-79 victory,sport
"Russia #39;s Watershed The attack on the major Russian oil company, YUKOS, which led to the",business
Advertisers Go Digital to Track Ads (Reuters) Reuters,tech
Darren Clarke Wins Taiheiyo Masters (AP) AP,sport
"Microsoft continues Windows XP SP2 distribution Continuing the roll-out of Windows XP Service Pack 2 (SP2),",tech
"Clement surprise leader at Madrid Open, Montgomerie four back Switzerland #39;s Julien Clement is the surprise",sport
N.,politics
3 Arrested in Suspected Plot to Attack Iraqi Prime Minister German police today arrested three Iraqis,politics
"UC researchers discover deep tremors under San Andreas Fault BERKELEY, Calif.",tech
Troops find kidnapper sites American and Iraqi military commanders said yesterday that troops had found at,politics
"Birth control for koalas MELBOURNE, Australia",tech
Dollar Hits 8-1/2-Month Low Against Euro  NEW YORK (Reuters),business
"Oil prices fall after US report Oil prices continue to fall back from recent record highs,",business
French firms sign big deals with China but lament the ones that got away (AFP) AFP,politics
"Apply Current, Boost Brain Power Volunteers show marked improvement in verbal skills after a research team",tech
"Bush, Kerry Say Women Keep Them in Line (AP) AP",politics
Camacho prepares to throw in the towel at Real Madrid Barring a last minute change of,sport
Dell offers Media Center on the cheap Dell customers can upgrade from Microsoft Windows XP to,tech
"Nadal beats Sanguinetti in an hour Madrid, Spain",sport
Gartner: Chip revenue to see steady growth Worldwide semiconductor revenue is expected to rise by over,tech
