text,label,source
greek sprinters won t run again the careers of sprinters kostas kenteris and katerina thanou are,sport,bbc
ferguson urges henry punishment sir alex ferguson has called on the football association to punish arsenal,sport,bbc
yukos loses us bankruptcy battle a judge has dismissed an attempt by russian oil giant yukos,business,bbc
ibm frees 500 software patents computer giant ibm says 500 of its software patents will be,tech,bbc
hewitt decries career sexism plans to extend paid maternity leave beyond six months should be prominent,politics,bbc
building giant in asbestos payout australian building products group james hardie has agreed to pay $1.1bn,business,bbc
moya emotional after davis cup win carlos moya described spain s davis cup victory as the,sport,bbc
bt boosts its broadband packages british telecom has said it will double the broadband speeds of,tech,bbc
oil prices reach three-month low oil prices have fallen heavily for a second day closing at,business,bbc
row over police power for csos the police federation has said it strongly opposes giving community,politics,bbc
microsoft makes anti-piracy move microsoft says it is clamping down on people running pirated versions of,tech,bbc
technology gets the creative bug the hi-tech and the arts worlds have for some time danced,tech,bbc
confusion over high-definition tv now that a critical mass of people have embraced digital tv dvds,tech,bbc
bat spit drug firm goes to market a german firm whose main product is derived from,business,bbc
chelsea ridiculed over complaint barcelona assistant coach henk ten cate has branded chelsea s expected complaint,sport,bbc
mp attacked by muggers in kenya an mp has had more than £600 and his passport,politics,bbc
boothroyd calls for lords speaker betty boothroyd has said the house of lords needs its own,politics,bbc
uk troops on ivory coast standby downing street has confirmed british troops are on standby in,politics,bbc
labour pig poster anti-semitic the labour party has been accused of anti-semitism over a poster depicting,politics,bbc
mrs howard gets key election role michael howard s ex-model wife sandra is to play a,politics,bbc
blind student hears in colour a blind student has developed software that turns colours into musical,tech,bbc
hodgson relishes european clashes former blackburn boss roy hodgson says the premiership should follow the rest,sport,bbc
train strike grips buenos aires a strike on the buenos aires underground has caused traffic chaos,business,bbc
worldcom trial starts in new york the trial of bernie ebbers former chief executive of bankrupt,business,bbc
holmes starts 2005 with gb events kelly holmes will start 2005 with a series of races,sport,bbc
visa decision every 11 minutes visa processing staff are sometimes expected to rule on an application,politics,bbc
be careful how you code a new european directive could put software writers at risk of,tech,bbc
blunkett tells of love and pain david blunkett has spoken of his love for married publisher,politics,bbc
labour trio had vote-rig factory three labour councillors in birmingham were caught operating a vote-rigging factory,politics,bbc
england to launch ref protest england will protest to the international rugby board (irb) about the,sport,bbc
warning over tsunami aid website net users are being told to avoid a scam website that,tech,bbc
blair dismisses quit claim report tony blair has dismissed reports he told gordon brown he would,politics,bbc
qantas sees profits fly to record australian airline qantas has posted a record fiscal first-half profit,business,bbc
brazil buy boosts belgium s inbev belgian brewing giant inbev has seen its profits soar thanks,business,bbc
gaming firm to sell uk dog tracks six uk greyhound tracks have been put up for,business,bbc
blair hails turkey-eu talks deal tony blair has hailed a deal bringing turkey a step closer,politics,bbc
the memory driving brown s mission the memory gordon brown says keeps returning to him -,politics,bbc
safin plays down wimbledon hopes newly-crowned australian open champion marat safin has ruled out any chance,sport,bbc
europe backs digital tv lifestyle how people receive their digital entertainment in the future could change,tech,bbc
israeli club look to africa four african players including zimbabwe goalkeeper energy murambadoro are all ready,sport,bbc
arsenal may seek full share listing arsenal vice-chairman david dein has said the club may consider,business,bbc
lufthansa flies back to profit german airline lufthansa has returned to profit in 2004 after posting,business,bbc
melzer shocks agassi second seed andre agassi suffered a comprehensive defeat by jurgen melzer in the,sport,bbc
visa row mandarin made sir john the top civil servant at the centre of the david,politics,bbc
redknapp poised for saints southampton are set to unveil harry redknapp as their new manager at,sport,bbc
goldsmith: i was not leant on the attorney general has again denied being leant on by,politics,bbc
dollar hovers around record lows the us dollar hovered close to record lows against the euro,business,bbc
el guerrouj targets cross country double olympic champion hicham el guerrouj is set to make a,sport,bbc
share boost for feud-hit reliance the board of indian conglomerate reliance has agreed a share buy-back,business,bbc
insurance bosses plead guilty another three us insurance executives have pleaded guilty to fraud charges stemming,business,bbc
